10889532, 19192849, 25184011
10889532, 19192849, 25184011
10943338, 19196391, 25206146
10944310, 19196036, 25208491
11076412, 19242154, 25226007
11158263, 19271239, 25192134
11084960, 19243081, 25193528
10809045, 19160103, 25230704
10804260, 19161179, 25231074
10774668, 19141025, 25245214
10634232, 19067581, 25237441
10541196, 19025879, 25207915
10399505, 18949386, 25185253
10393165, 18948353, 25182420
10456844, 18939304, 25126544
10574655, 18965126, 25082400
10686944, 18968640, 24998297
10828608, 18998370, 24930634
10828378, 18997100, 24929211
10799723, 18932134, 24884802
10702547, 18847410, 24812042
10690995, 18791904, 24747139
10697433, 18754365, 24656914
10703622, 18753956, 24660895
10775244, 18710474, 24555941
10997046, 18734761, 24445647
11137057, 18723877, 24330424
11194821, 18686195, 24225190
11192869, 18686277, 24223851
11295777, 18651840, 24098947
11267682, 18570688, 23965708
11358006, 18556727, 23827851
11237813, 18442797, 23746520
11235099, 18442280, 23745491
11236497, 18371053, 23664173
11293334, 18334117, 23522589
11278816, 18250284, 23363717
11359735, 18167394, 23165796
11355609, 18168719, 23165550
11513400, 18133640, 22951953
11523287, 18011187, 22701815
11560369, 17895565, 22462247
11504555, 17742024, 22242829
11502917, 17741362, 22241587
11431621, 17572273, 22040155
11452684, 17452998, 21796730
11463724, 17337694, 21609436
11233422, 17135188, 21418419
11233577, 17134026, 21419941
11159970, 17000778, 21231992
11087213, 16860798, 21040565
10992183, 16723099, 20835327
11007342, 16644338, 20657438
11007344, 16643086, 20660596
11010208, 16559324, 20467633
11024208, 16500141, 20333152
10981175, 16412082, 20161162
10734746, 16246115, 20055482
10740677, 16247388, 20062011
10686828, 16150208, 19898092
10687966, 16065446, 19754525
10637802, 15962716, 19570326
10936221, 15976563, 19380203
10935859, 15976749, 19381403
10951625, 15876309, 19189185
10889468, 15746020, 19031974
10859330, 15624152, 18823060
10685263, 15455844, 18651108
10682281, 15456544, 18650322
10601156, 15313520, 18482489
10518504, 15177170, 18282673
10621303, 15099478, 18089899
10976793, 15119744, 17827142
10979504, 15121190, 17827852
11189682, 15095435, 17623965
11086446, 14956066, 17445888
10909270, 14786435, 17315372
10625149, 14556994, 17129607
10628248, 14555858, 17131592
10714127, 14477572, 16926817
10682930, 14365322, 16740334
10580198, 14225451, 16537534
10384612, 14024040, 16393654
10382819, 14024383, 16392991
10551597, 13961232, 16208358
10740323, 13909979, 15981900
10867891, 13840692, 15779398
10842082, 13721624, 15616027
10842864, 13721714, 15616617
10811856, 13600011, 15493081
10828792, 13495798, 15325186
10920320, 13415712, 15118113
11033752, 13336033, 14940554
11035665, 13336385, 14941431
11053464, 13213929, 14758580
11085820, 13117737, 14589285
11214757, 13049557, 14370236
11290232, 12945193, 14214229
11290098, 12944983, 14213345
