19577481, 9520470, 8406300
19570769, 9522151, 8401502
19567060, 9522986, 8396762
19585794, 9535745, 8410672
19580722, 9542914, 8405756
19580489, 9547512, 8407130
19559859, 9550865, 8392825
19563014, 9554161, 8400058
19557532, 9562072, 8400521
19554835, 9566880, 8403905
19547069, 9568986, 8393702
19551325, 9573368, 8396167
19549636, 9574921, 8393308
19551763, 9594315, 8397391
19547998, 9606080, 8400503
19549889, 9607044, 8401275
19548422, 9610665, 8408308
19547335, 9610926, 8407989
19550329, 9613685, 8412829
19546721, 9618552, 8410456
19544326, 9624394, 8416251
19547832, 9635947, 8434494
19542233, 9636974, 8430442
19546147, 9642928, 8430516
19555099, 9656276, 8423418
19559350, 9663422, 8429368
19564182, 9667786, 8434481
19563016, 9668313, 8432415
19558763, 9673232, 8437027
19556538, 9680951, 8440926
19565788, 9706798, 8465492
19560720, 9715967, 8465234
19564028, 9716569, 8470529
19557947, 9718448, 8465302
19554323, 9725182, 8470963
19552160, 9728777, 8463988
19549304, 9726120, 8463210
19548007, 9726915, 8461547
19541693, 9732122, 8451598
19571210, 9756353, 8487831
19566277, 9761922, 8485865
19553052, 9768935, 8481264
19542767, 9767251, 8472901
19540002, 9770469, 8475437
19540221, 9774474, 8469026
19532350, 9778763, 8468743
19530281, 9781388, 8467501
19528826, 9781975, 8465981
19524607, 9798451, 8480080
19520078, 9795207, 8474805
19505529, 9788049, 8465303
19505455, 9789420, 8468445
19501719, 9790086, 8466487
19512455, 9803960, 8478652
19502763, 9813235, 8469272
19498168, 9816358, 8466259
19507307, 9835480, 8486564
19504162, 9835557, 8482472
19497051, 9841026, 8479561
19490839, 9840113, 8466778
19483498, 9840186, 8464105
19476512, 9847393, 8469677
19472249, 9850066, 8465555
19472700, 9861125, 8476218
19470092, 9863479, 8475737
19471840, 9876459, 8478777
19472526, 9884399, 8482003
19471785, 9885831, 8480831
19472670, 9887993, 8486750
19468199, 9883194, 8479488
19463189, 9892413, 8480490
19457266, 9899081, 8486426
19456338, 9900053, 8486127
19460279, 9909681, 8494516
19452930, 9918096, 8498541
19450881, 9916653, 8491149
19452049, 9915291, 8490624
19450644, 9917096, 8487884
19442225, 9923920, 8484462
19435029, 9937123, 8485666
19431887, 9944420, 8485481
19431292, 9945963, 8487934
19431657, 9946720, 8486250
19426379, 9955832, 8487862
19422985, 9960227, 8491823
19415859, 9966581, 8491831
19415761, 9975875, 8493777
19415902, 9975647, 8493925
19413495, 9983157, 8493297
19411001, 9990893, 8491542
19405246, 9990417, 8489520
19411383, 10002030, 8503029
19410463, 10003237, 8501899
19406596, 10005758, 8502434
19401661, 10010960, 8494950
19396532, 10013710, 8492839
19393174, 10021910, 8492344
19405071, 10024722, 8505072
19398514, 10027485, 8496814
19394545, 10029578, 8494076
19403380, 10037045, 8492359
19415027, 10045375, 8499036
19408756, 10043920, 8492065
19408827, 10049298, 8491734
19405500, 10056288, 8491401
19402438, 10065163, 8484587
19408108, 10071602, 8489803
19407245, 10071025, 8488983
19405100, 10074294, 8491860
19401762, 10091928, 8492151
19390481, 10094491, 8500303
19377496, 10092890, 8493644
19375927, 10094205, 8491865
19366731, 10090691, 8485662
19370796, 10101382, 8491082
19362281, 10101373, 8485407
19356220, 10101112, 8483206
19354023, 10101897, 8480790
19350650, 10107676, 8481818
19342003, 10113195, 8483234
19329141, 10121482, 8484566
19333508, 10123610, 8495153
19323909, 10124082, 8485837
19321278, 10137502, 8491357
19321255, 10141890, 8495631
19312313, 10140778, 8487723
19314860, 10151955, 8488721
19317723, 10154749, 8490054
19317733, 10177655, 8502576
19327661, 10178555, 8507986
19321707, 10180751, 8501731
19320198, 10187163, 8502774
19321485, 10189428, 8506048
19320594, 10192050, 8506371
19323407, 10193249, 8508784
13619644, 8066911, 5130236
13620167, 8066544, 5130559
13620161, 8066550, 5130563
13562928, 7932049, 4929494
13561336, 7932881, 4928974
13561763, 7932540, 4929744
13561761, 7932538, 4929742
13561782, 7932527, 4929743
13561748, 7932549, 4929633
13561758, 7932535, 4929707
13561737, 7932546, 4929706
13561737, 7932546, 4929706
13561354, 7932747, 4929539
13561737, 7932546, 4929578
13561737, 7932546, 4929578
13561758, 7932535, 4929579
13561748, 7932549, 4929505
13561758, 7932535, 4929579
13561737, 7932546, 4929578
13561737, 7932546, 4929578
13561354, 7932747, 4929539
13561737, 7932546, 4929578
13561737, 7932546, 4929578
13561758, 7932535, 4929579
13561748, 7932549, 4929505
13561751, 7932552, 4929508
13561751, 7932552, 4929508
13561751, 7932552, 4929508
13561748, 7932549, 4929505
13561751, 7932552, 4929508
13561751, 7932552, 4929508
13561751, 7932552, 4929508
13561748, 7932549, 4929505
13561751, 7932552, 4929508
13561751, 7932552, 4929508
13561751, 7932552, 4929508
13561748, 7932549, 4929505
13561751, 7932552, 4929508
13561751, 7932552, 4929508
13561751, 7932552, 4929508
13561748, 7932669, 4929249
13561751, 7932552, 4929508
13561751, 7932552, 4929508
13561751, 7932552, 4929508
13561748, 7932549, 4929505
13561852, 7932477, 4929953
13561840, 7932466, 4929944
13561841, 7932439, 4930089
13723943, 8166091, 5216807
13724087, 8165995, 5217010
13724080, 8165991, 5217002
13724083, 8165994, 5217006
13723877, 8166112, 5216823
13723880, 8166115, 5216826
13723880, 8166115, 5216826
13723880, 8166115, 5216826
13723877, 8166112, 5216823
13723880, 8166115, 5216826
13723880, 8166115, 5216826
13723880, 8166115, 5216826
13723877, 8166112, 5216823
13723880, 8166115, 5216826
13723880, 8166115, 5216826
13723880, 8166115, 5216826
13723877, 8166112, 5216823
13723880, 8166115, 5216826
13723880, 8166115, 5216826
13723880, 8166115, 5216826
13723877, 8166112, 5216823
