18795874, 14328294, 10920885
18822043, 14339471, 10951277
18796307, 14322159, 10924141
18816207, 14331791, 10948144
18783894, 14313790, 10911172
18817778, 14322234, 10945251
18787320, 14310024, 10912268
18803769, 14318245, 10929934
18774483, 14301831, 10899952
18808112, 14313004, 10932385
18783534, 14294970, 10906902
18803776, 14307980, 10925834
18764712, 14293396, 10888948
18798224, 14301596, 10919085
18777542, 14287862, 10895786
18791097, 14298997, 10908939
18761010, 14281826, 10873918
18792320, 14292136, 10907592
18762383, 14275075, 10878867
18778097, 14278617, 10893329
18744270, 14264958, 10856441
18776075, 14270967, 10891415
18754088, 14256152, 10869046
18767093, 14265277, 10878251
18735705, 14249753, 10845243
18768309, 14261161, 10881951
18740676, 14247132, 10853704
18762643, 14256591, 10883572
18718259, 14241263, 10838750
18750081, 14252297, 10868695
18723869, 14232881, 10840852
18739614, 14243154, 10862840
18705417, 14225969, 10824111
18744754, 14236682, 10863030
18717569, 14216001, 10834154
18734161, 14221341, 10855493
18698045, 14210133, 10813825
18733449, 14220649, 10851506
18703904, 14200128, 10820100
18716900, 14203316, 10831058
18678924, 14188008, 10791345
18710229, 14195201, 10824660
18683056, 14173668, 10799026
18698276, 14180388, 10806867
18663594, 14163194, 10771597
18689280, 14171964, 10805776
18661607, 14154127, 10772075
18675029, 14161037, 10790486
18644381, 14142661, 10755405
18671541, 14149069, 10790438
18646704, 14132604, 10763835
18668101, 14137961, 10788630
18621618, 14120882, 10742003
18653107, 14129283, 10778325
18624122, 14111114, 10742575
18636887, 14118995, 10753498
18608815, 14102575, 10723089
18642531, 14110963, 10757724
18609794, 14092886, 10722753
18630803, 14101531, 10744257
18594460, 14085840, 10705377
18636110, 14097086, 10751478
18600543, 14076619, 10713985
18606815, 14081903, 10718077
18572424, 14066832, 10676199
18606915, 14077287, 10713073
18580214, 14053226, 10684382
18599728, 14058144, 10701182
18561029, 14042281, 10661427
18597511, 14054007, 10702707
18566404, 14030660, 10671373
18576824, 14039676, 10688023
18535977, 14025605, 10647216
18572220, 14034052, 10686385
18541291, 14011883, 10655692
18558307, 14021023, 10673458
18516447, 14003635, 10628064
18553170, 14011266, 10665492
18521647, 13994071, 10629621
18540872, 13997172, 10643863
18504013, 13985041, 10605951
18536750, 13987382, 10642628
18510387, 13972375, 10614656
18532804, 13982068, 10638799
18489057, 13966429, 10596365
18520719, 13973827, 10628520
18496181, 13958897, 10603990
18511561, 13964541, 10621366
18472903, 13950455, 10578905
18498812, 13953412, 10612446
18472013, 13936781, 10587112
18484334, 13943954, 10602522
18455153, 13926701, 10570567
18483676, 13938236, 10604336
18456554, 13921486, 10575313
18469655, 13930307, 10596760
18433919, 13941071, 10591208
18472120, 13959684, 10631206
18461558, 13955094, 10609674
18491531, 13989335, 10658863
18464676, 13980960, 10630469
18510627, 13992179, 10673435
18461136, 14003960, 10631685
18504192, 14023072, 10677066
18473580, 14013060, 10647009
18586560, 14059696, 10762788
18573144, 14052692, 10740756
18609006, 14063766, 10769970
18579869, 14087769, 10761989
18641289, 14101733, 10817461
18608894, 14088206, 10785686
18669024, 14111576, 10853844
18644765, 14107445, 10832049
18705896, 14120896, 10881352
18679514, 14133314, 10875202
18751114, 14156046, 10936442
18725958, 14150494, 10914866
18763478, 14192734, 10969674
18727549, 14184981, 10932289
18792712, 14196360, 10985956
18785593, 14219113, 10985829
18822254, 14227226, 11022818
18791405, 14223509, 10990549
18842585, 14270649, 11066093
18816078, 14271966, 11042430
18866537, 14279605, 11094313
18858665, 14308085, 11110329
18891620, 14317404, 11139244
18863769, 14318289, 11106569
18935076, 14344048, 11171068
18916821, 14348297, 11156557
18950450, 14370194, 11198026
18902523, 14380143, 11186199
18934327, 14405927, 11228707
18903740, 14408584, 11213612
18974296, 14398180, 11254510
18962795, 14398307, 11242574
18978796, 14404248, 11263993
18945026, 14390446, 11234673
18970009, 14404509, 11264387
18958102, 14397710, 11259088
18968671, 14396975, 11271614
18943824, 14391772, 11244872
18967650, 14391258, 11275164
18962438, 14401058, 11270052
18969599, 14403075, 11280170
18939514, 14397094, 11252108
18968361, 14402809, 11296230
18952849, 14399980, 11276724
18966178, 14401290, 11297115
18939070, 14395166, 11269199
18967274, 14402046, 11302481
18947479, 14402335, 11282700
18957159, 14402015, 11296203
18936280, 14401040, 11275568
18965114, 14400350, 11306527
18945813, 14401185, 11293649
18952278, 14399182, 11300244
18929737, 14396030, 11282253
18944304, 14397976, 11302869
18935555, 14389599, 11293507
18945136, 14389636, 11306707
18916647, 14384239, 11278360
18935123, 14384806, 11300721
18921264, 14384954, 11290350
18926734, 14382914, 11298045
18902747, 14380780, 11278200
18924883, 14375925, 11299677
18912401, 14375439, 11287276
18921624, 14375428, 11300860
18895795, 14372739, 11275729
18915264, 14372120, 11295799
18906285, 14372823, 11291707
18906845, 14370747, 11293299
18888323, 14369571, 11273723
18905749, 14371102, 11298411
18893925, 14368345, 11286782
18895827, 14370347, 11291366
18868326, 14364849, 11270034
18888395, 14361803, 11286842
18879520, 14362760, 11273899
18885367, 14359843, 11287099
18861624, 14353640, 11263366
18878138, 14355138, 11291400
18866907, 14354787, 11277128
18870183, 14351299, 11287460
18846043, 14346595, 11264668
18860967, 14344119, 11292943
18846995, 14344635, 11278306
18854298, 14345026, 11290999
18826013, 14341605, 11261920
18854413, 14341913, 11291039
18842387, 14339587, 11287221
18847058, 14336306, 11294027
18824064, 14334872, 11272040
18845394, 14336298, 11298344
18821734, 14332526, 11275156
18831865, 14330165, 11292708
18805344, 14327136, 11261450
18820224, 14325944, 11284234
18808537, 14324561, 11277347
18816087, 14325947, 11291291
18790448, 14320760, 11266497
18807104, 14320652, 11293293
18800400, 14324908, 11285986
18806272, 14318980, 11298813
18781244, 14316000, 11272697
18801514, 14313258, 11302995
18784976, 14309916, 11288573
18789717, 14311265, 11296601
18764726, 14306278, 11273342
18785355, 14304691, 11299799
18769100, 14303808, 11282581
18775423, 14302011, 11294220
18754932, 14299844, 11275279
18774213, 14299129, 11298934
18764771, 14297319, 11291744
18768279, 14294119, 11301542
18740605, 14290629, 11273225
18760449, 14295953, 11294003
18752185, 14283577, 11283124
18774463, 14295007, 11309082
18739735, 14281891, 11278608
18756675, 14279727, 11301639
18749625, 14294817, 11295687
18765810, 14295106, 11314367
18737498, 14287398, 11290063
18757964, 14287824, 11316230
18747528, 14287846, 11310237
18748883, 14283359, 11317319
18734378, 14278858, 11303910
18685816, 14253512, 11251724
18654719, 14244422, 11218913
18669300, 14246263, 11239788
18641944, 14237400, 11214722
18669302, 14243930, 11251571
18649125, 14242883, 11233157
18669450, 14249671, 11261000
18637864, 14242669, 11230534
18665047, 14248591, 11263473
18648574, 14251238, 11249605
18667207, 14253619, 11271150
18638504, 14247220, 11248275
18668932, 14260232, 11287030
18646351, 14253651, 11264458
18663319, 14254523, 11287481
18631544, 14248940, 11253818
18639829, 14255210, 11265417
18642779, 14254623, 11275121
18638397, 14262338, 11270219
18630308, 14256564, 11272016
18643813, 14267323, 11290408
18631788, 14260565, 11284049
18643042, 14266324, 11297897
18620254, 14261449, 11278806
18639902, 14271351, 11303633
18623025, 14262255, 11284903
18636208, 14268447, 11302439
18615275, 14262202, 11287930
18626024, 14264692, 11302265
18613990, 14262304, 11290653
18623557, 14262740, 11304195
18599382, 14249547, 11279925
18602910, 14247328, 11289563
18585411, 14242949, 11314096
18585573, 14229707, 11339782
18520699, 14189549, 11303254
18461852, 14163242, 11330761
18417089, 14152818, 11323333
18382045, 14129044, 11364626
18253652, 14086661, 11325381
18213824, 14074163, 11370059
18175112, 14063145, 11359098
18095795, 14027612, 11407289
18036528, 14014347, 11396712
17978776, 13978355, 11451704
17925190, 13974118, 11447560
17864246, 13947274, 11462564
17789995, 13933119, 11434805
17735320, 13917896, 11488654
17687255, 13912675, 11470970
17626077, 13889321, 11502551
17517217, 13861309, 11467755
17526211, 13864035, 11483683
17478737, 13855137, 11450341
17339901, 13815157, 11555425
17282507, 13802575, 11538143
17265238, 13796190, 11544918
17208207, 13784359, 11516043
17153927, 13748503, 11565967
17081449, 13722213, 11533633
17061417, 13711113, 11581477
17027672, 13703108, 11559336
16947566, 13652086, 11619602
16880507, 13635203, 11602355
16890451, 13647395, 11638587
16849006, 13629818, 11601834
16679752, 13580328, 11663148
16649589, 13576165, 11662037
16624970, 13570250, 11666322
16575942, 13549074, 11646722
16516974, 13528650, 11711730
16461329, 13503297, 11682481
16422720, 13488788, 11701080
16389705, 13471837, 11675305
16326724, 13429384, 11744752
16210571, 13395467, 11697267
16231457, 13405265, 11730485
16192883, 13389491, 11689503
16196246, 13375466, 11751726
16171882, 13381934, 11723302
16189488, 13389416, 11743760
16152739, 13369323, 11700455
16182138, 13374830, 11747006
16163825, 13373393, 11722001
16179218, 13370906, 11739186
16147832, 13365852, 11707700
16177346, 13360242, 11749530
16164434, 13357794, 11727898
16179678, 13357862, 11748878
16150843, 13353251, 11715827
16179911, 13349351, 11744187
16172074, 13345070, 11731982
16183614, 13340894, 11749066
16152875, 13333639, 11704775
16181295, 13340455, 11735011
16174268, 13333608, 11724444
16187231, 13333199, 11735695
16157773, 13326341, 11701221
16192190, 13326690, 11740918
16171574, 13321846, 11708806
16182934, 13316710, 11722498
16160618, 13318166, 11696866
16186223, 13310279, 11728287
16180367, 13313603, 11720159
16181531, 13307599, 11718515
16155381, 13300549, 11684929
16184892, 13299648, 11721304
16172563, 13302147, 11700319
16184234, 13302582, 11710786
16159433, 13292945, 11683785
16191546, 13295778, 11714942
16177227, 13295475, 11693119
16181675, 13295615, 11699175
16160984, 13286568, 11670436
