18667837, 14389367, 10880822
18704618, 14407486, 10915401
18686281, 14392757, 10897105
18705540, 14405028, 10913613
18674829, 14391770, 10881533
18711921, 14406303, 10919670
18697388, 14396300, 10903117
18718956, 14412476, 10927039
18690334, 14399834, 10891481
18733917, 14418534, 10930799
18714038, 14403979, 10910013
18734488, 14415542, 10931599
18703822, 14401194, 10898536
18742768, 14418683, 10939605
18723334, 14408431, 10917764
18743641, 14419390, 10935388
18708176, 14408546, 10896053
18745005, 14424796, 10934833
18720389, 14409657, 10910225
18736498, 14418637, 10931315
18709807, 14405837, 10896952
18736251, 14419989, 10928217
18709879, 14406114, 10901063
18731306, 14413006, 10922403
18698566, 14397624, 10884145
18739771, 14409156, 10925550
18715864, 14391690, 10897168
18729676, 14402752, 10915136
18698222, 14389707, 10881439
18724638, 14398527, 10909973
18699028, 14383678, 10877865
18718106, 14393711, 10896450
18687908, 14375513, 10860795
18717625, 14384725, 10895827
18690747, 14366814, 10867114
18708314, 14376838, 10886972
18665608, 14362567, 10843685
18700955, 14372265, 10879569
18680057, 14353324, 10860365
18697208, 14362453, 10878266
18662329, 14344682, 10840314
18700356, 14357279, 10880530
18672458, 14341744, 10851522
18693512, 14353220, 10873772
18658603, 14337749, 10832685
18691318, 14346706, 10867365
18667429, 14329425, 10835428
18680436, 14337144, 10849349
18642305, 14323414, 10808295
18676694, 14327086, 10845333
18648746, 14313227, 10816494
18668440, 14319481, 10838599
18631803, 14306951, 10800676
18663963, 14319817, 10834684
18640259, 14304190, 10809724
18662715, 14315472, 10835465
18625315, 14299649, 10793978
18661146, 14309478, 10837523
18630648, 14291359, 10806252
18644170, 14303603, 10817721
18608974, 14286686, 10781656
18645439, 14294667, 10822131
18619030, 14276831, 10789636
18641773, 14290127, 10812559
18599191, 14269029, 10769602
18629270, 14277945, 10803555
18607262, 14261960, 10775995
18628612, 14271320, 10799555
18586111, 14253923, 10749241
18616654, 14258122, 10783161
18590756, 14237095, 10756565
18597220, 14245737, 10760672
18564225, 14223680, 10725152
18595987, 14232218, 10759629
18574002, 14214466, 10734287
18587462, 14223993, 10750568
18546673, 14206479, 10704276
18575333, 14215162, 10739695
18555751, 14195413, 10718197
18557929, 14202524, 10727035
18527670, 14189997, 10693541
18563396, 14195083, 10732152
18534585, 14174691, 10701046
18554816, 14182612, 10723219
18507605, 14165205, 10671698
18541800, 14175931, 10712049
18518746, 14154187, 10686183
18536873, 14163491, 10703865
18490587, 14149005, 10655452
18533222, 14158217, 10701819
18504448, 14138233, 10669407
18526616, 14150233, 10695500
18480681, 14132181, 10643842
18512573, 14138659, 10677385
18480128, 14117151, 10638091
18496666, 14127381, 10656626
18456240, 14108291, 10612485
18486534, 14111928, 10646723
18466544, 14092621, 10626341
18472345, 14107764, 10636992
18436942, 14085264, 10596737
18466668, 14092666, 10634621
18443027, 14077855, 10609747
18453797, 14086587, 10623263
18418919, 14069059, 10587716
18458154, 14074153, 10623193
18425491, 14055352, 10590708
18442777, 14064677, 10608525
18400897, 14048215, 10562373
18433269, 14053548, 10597815
18411499, 14037427, 10573009
18428401, 14044922, 10592171
18388459, 14030447, 10547090
18419962, 14037934, 10583423
18393665, 14016137, 10560201
18412850, 14023550, 10579282
18372019, 14008826, 10536709
18401353, 14017040, 10571172
18377433, 13998593, 10545048
18389874, 14002869, 10563575
18350242, 13993177, 10520082
18382301, 13997438, 10556426
18358728, 13978518, 10534338
18372308, 13990042, 10552288
18333122, 13974107, 10511964
18352775, 13982909, 10536535
18335459, 13999381, 10550950
