12165189, 11162807, 10345934
12211916, 11179799, 10393221
12200894, 11173121, 10387368
12209499, 11173608, 10398644
12140877, 11149759, 10326017
12194372, 11158734, 10379915
12175341, 11152897, 10356047
12176013, 11151385, 10356883
12127870, 11135091, 10303479
12164359, 11141618, 10347027
12151108, 11132312, 10327819
12149396, 11133138, 10322154
12210432, 11214625, 10374305
12216872, 11218620, 10376380
12228918, 11222964, 10386580
12220663, 11219588, 10369060
12222571, 11222215, 10367429
12223503, 11222789, 10367449
12225133, 11217734, 10360333
12224916, 11221558, 10357679
12229307, 11223527, 10358091
12222818, 11218115, 10351760
12225347, 11216589, 10351474
12221653, 11214849, 10352772
12210911, 11203153, 10343231
12202364, 11202022, 10335135
12201549, 11203388, 10333043
12198810, 11198580, 10327229
12196283, 11193259, 10322650
12199637, 11198048, 10331178
12191945, 11193536, 10322738
12183062, 11191735, 10313617
12180289, 11193438, 10314370
12177425, 11191777, 10309395
12175618, 11192083, 10304800
12176455, 11191932, 10306636
12174991, 11191790, 10304857
12177359, 11193115, 10309890
12173225, 11193359, 10305139
12177924, 11200045, 10309445
12171491, 11197004, 10309191
12173141, 11200338, 10310779
12173554, 11198407, 10311521
12175568, 11196976, 10312988
12178898, 11199197, 10319948
12182320, 11202922, 10323855
12174652, 11201615, 10317262
12171940, 11200630, 10319148
12169866, 11199385, 10317015
12172682, 11196727, 10317713
12171920, 11196533, 10318229
12172626, 11197014, 10321833
12169504, 11198761, 10322526
12169285, 11198852, 10320100
12174108, 11198697, 10332771
12172251, 11197433, 10331318
12172751, 11196698, 10333247
12174222, 11195999, 10334819
12175578, 11194677, 10334492
12177690, 11192307, 10338172
12173949, 11188466, 10335764
12175151, 11189849, 10336876
12178990, 11190432, 10337220
12180257, 11188808, 10338271
12187317, 11191443, 10344907
12186648, 11191885, 10344584
12183756, 11190413, 10344987
12183823, 11191644, 10346922
12184759, 11191398, 10347353
12184043, 11190261, 10345054
12183413, 11189365, 10345339
12183707, 11186287, 10343081
12185464, 11189133, 10346702
12186976, 11187951, 10343459
12189458, 11186632, 10341529
12189808, 11186060, 10339340
12189663, 11185945, 10341231
12186560, 11182861, 10341109
12187983, 11185163, 10343302
12189355, 11185423, 10341695
12199238, 11188332, 10351021
12191878, 11185380, 10343189
12200524, 11187657, 10350438
12194594, 11187012, 10344357
12209872, 11196324, 10360133
12217497, 11197344, 10367890
12207913, 11192838, 10356387
14732262, 13860438, 12049211
14768525, 13874688, 12098054
14770300, 13892896, 12105202
14789763, 13914100, 12140860
14756296, 13910461, 12109658
14802393, 13935324, 12178359
14796008, 13949117, 12183339
14813647, 13968430, 12209860
14790225, 13971014, 12192557
14818710, 13968614, 12233036
14802744, 13960996, 12222597
14806123, 13959550, 12220995
14695614, 13889264, 12141749
14740914, 13911886, 12204073
14743439, 13920215, 12207110
14724407, 13911764, 12192611
14684132, 13890941, 12156400
14705125, 13884040, 12176515
14697198, 13875026, 12166481
14688857, 13865993, 12158342
14656788, 13853386, 12124285
14697620, 13856182, 12167314
14672320, 13841725, 12134679
14675249, 13833196, 12136668
14627327, 13808360, 12082408
14663337, 13814057, 12122609
14657141, 13816005, 12121503
14659748, 13814894, 12126246
14612282, 13801713, 12077858
14657600, 13795274, 12127250
14638647, 13784410, 12102381
14647259, 13781033, 12114999
14607350, 13762539, 12069323
14646115, 13761129, 12107338
14641028, 13756442, 12098867
14634652, 13749515, 12087482
14572229, 13721807, 12020532
14625284, 13715352, 12070688
14595921, 13691931, 12032654
